hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,protocol,dst_port,threat_intel_flag,duration,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,label
14.0,1.0,1.0,9.0,44.0,40.0,60000.0,6.0,40193.0,0.0,0.001,0.34008861525201306,0.6599113847479869,0.010655965841196099,0.0002717126009985897,1.3423480063089697,1.0,5.133050750969807,1.6596538725600773,0
9.0,2.0,1.0,10.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21,0.11,0.0,0.0,19.0,4.0,255.0,16.0,0
21.0,3.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,5.0,1.0,10.0,1.0,0.0,0.0019329274185754324,6.0,0.0,0.0,31041.0,1.0,0.0,0.0,1.0,2.0,2.0,255.0,2.0,1
2.0,4.0,0.0,8.0,48.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,4.0,2.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,7e-06,0.6574981029414275,0.3425018970585725,0.4483000745101954,0.0035273646674131402,326.3512124038104,215.0,1.4303850555034359,1.4765817205948022,1
10.0,2.0,2.0,1.0,60.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,3.0,0.0,1.0,10.0,0.0,0.0,6.0,8020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,2.0,1.0,3.0,2934.0,3742.0,28.753410274264404,6.0,21.0,0.0,2.086709,0.6787394792238179,0.32126052077618206,0.03613360677260559,0.003852134714219993,1.41223831321251,1.0,2.4140850193594217,1.8167275463453303,0
11.0,3.0,1.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,5.0,2.0,9.0,14.0,0.0,1000000.0,6.0,21.0,0.0,4.2e-05,0.7723840296909152,0.22761597030908476,0.013924285096651431,0.006301174413694477,5.962566537418443,5.0,1.8494645246915884,1.0,1
10.0,2.0,1.0,9.0,742.0,256.0,59.7609561752988,6.0,179.0,0.0,1.004,0.4748365866982038,0.5251634133017962,0.02104225249886425,0.0006576362374992989,16.269031805504326,8.0,1.0,1.0,1
13.0,4.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,1021.0,0.0,0.001,0.7747006097252314,0.22529939027476864,0.0020370158633580783,0.006249389703428198,2.064802196957923,2.0,1.3048162222697441,1.005376533327539,0
14.0,1.0,1.0,9.0,56.0,0.0,96.15384615384616,1.0,0.0,0.0,0.624,0.8884380202212535,0.11156197977874649,0.01197225152503141,0.006836510704364691,2.406709560638777,2.0,2.041744902014743,1.0866397413433913,0
0.0,1.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,1.0,1.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,1e-06,0.32140445889711133,0.6785955411028887,0.010417232479997653,0.017333513368533386,10.663779422573867,3.0,2.6500564367790487,1.845763892895506,1
16.0,5.0,0.0,10.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.17,0.08,0.0,0.0,48.0,8.0,255.0,19.0,1
16.0,4.0,1.0,9.0,0.0,0.0,1000000.0,6.0,52985.0,0.0,3e-06,0.9364717870067176,0.06352821299328237,0.022019678178613115,8.612017889187809e-05,1.7318085082797143,2.0,2.8354954439928184,1.1369054056985428,0
23.0,5.0,1.0,10.0,54540.0,8314.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,135.0,135.0,1
13.0,1.0,0.0,2.0,558.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,1.0,9.0,107.0,188.0,7.741416059825664,6.0,21.0,0.0,7.75052,0.640248443667225,0.359751556332775,0.011145315309810354,0.008995021171066677,5.273883805768786,3.0,1.0,1.0,1
4.0,0.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.0,1.0,0.0,2.0,1451.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,2.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,1.0,2.0,9.0,24.0,0.0,7.400318633052611,6.0,80.0,0.0,8.107759,0.7568049881141896,0.24319501188581039,0.6517363593482131,0.000914942242979057,292.5816075152001,221.0,1.3859016974148806,1.2725246653758433,1
18.0,6.0,1.0,3.0,936.0,268.0,240.13543638612177,6.0,80.0,0.0,0.249859,0.30566770251230024,0.6943322974876998,0.03688164237929045,0.0020687170836297085,8.433203457926217,3.0,1.0151532395961667,1.5310211061770895,1
10.0,3.0,3.0,1.0,53.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,1.0,1.0,1.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.0,1.0,3.0,1270.0,52556.0,49.19052885557415,6.0,143.0,0.0,1.219747,0.728594969040268,0.271405030959732,0.6288338424477555,0.010714419551148718,450.31357864814476,328.0,1.1285528566013934,1.0,1
20.0,5.0,2.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,8e-06,0.511490257423503,0.48850974257649704,0.00021940600637468475,0.002393961900425066,5.775623358574641,3.0,1.6992407544251107,1.19192611111538,1
22.0,1.0,2.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,0.0,2.0,365.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.0,1.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,0.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,0.0,2.0,1.0,98.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18.0,3.0,1.0,10.0,286.0,1408.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,40.0,255.0,0
21.0,4.0,0.0,1.0,14.0,0.0,0.0,6.0,8020.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,1.0,2.0,1.0,52.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,3.0,9.0,2854.0,30856.0,3000.0,6.0,63492.0,0.0,0.02,0.6996003906653708,0.30039960933462917,0.003148176795963562,0.014338534944462956,1.3156277065119568,1.0,1.7394598438591282,1.1929420510006785,0
14.0,3.0,0.0,2.0,515.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,3.0,0.0,1.0,86.0,0.0,0.0,6.0,8020.0,0.0,37381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,2.0,1.0,9.0,44.0,0.0,60000.0,6.0,2381.0,0.0,0.001,0.8451919299400207,0.15480807005997932,0.01414163377826597,0.017581898699406913,1.0,1.0,1.5443017682460505,2.309094541777375,0
17.0,5.0,1.0,3.0,568.0,304.0,13303.769401330377,17.0,111.0,0.0,0.00451,0.7935751793859861,0.2064248206140139,0.015468634339586272,0.006677212523875415,1.9869313154358572,2.0,1.0,1.9581166636755658,0
6.0,3.0,1.0,9.0,0.0,0.0,909090.9090909091,6.0,88.0,0.0,6.6e-05,0.509112430344654,0.49088756965534597,0.014777025947080566,0.008976730746296303,2.7569958908376972,1.0,1.0630221498280745,1.0,0
15.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,3.0,2.0,3.0,130.0,162.0,56550.42412818096,17.0,53.0,0.0,0.001061,0.7022631955119762,0.29773680448802375,0.0003324085352543136,0.019833936237260062,1.7674802881948062,1.0,2.721594589804665,1.9039779514993898,0
9.0,2.0,0.0,8.0,246.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,0.0,1.0,8.0,49.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,0.0,2.0,896.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,3.0,3.0,1.0,92.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,5.0,1.0,9.0,6.0,6.0,714285.7142857143,6.0,6791.0,0.0,8.4e-05,0.6772612612980146,0.32273873870198544,0.004009057494505926,0.004078339804022798,1.0207986168667347,1.0,1.5499616500910065,1.9319643509575821,0
0.0,1.0,2.0,1.0,96.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,2.0,0.0,2.0,616.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,1.0,1.0,3.0,130.0,162.0,57361.37667304015,17.0,53.0,0.0,0.001046,0.8650915145746063,0.1349084854253937,0.002988877154847885,0.0013035404377696965,1.1961634437523165,1.0,1.6541410848003024,1.2386168551257906,0
4.0,4.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,3.0,0.0,1.0,14.0,0.0,0.0,6.0,8020.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,4.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.0,2.0,1.0,9.0,383.0,4904.0,10.932255364366606,6.0,443.0,0.0,5.488346,0.7806478754336399,0.2193521245663601,0.004267696934289799,0.031264435692879025,1.9805447133262282,2.0,2.2899768203306046,1.0,0
22.0,3.0,1.0,9.0,37168.0,3380.0,2142.8571428571427,6.0,25.0,0.0,0.028,0.9957806809931602,0.004219319006839806,0.023244186075586086,0.013158342726893769,2.9175337302773965,3.0,1.0,1.4870056733005697,0
17.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,2.0,0.0,1.0,10.0,0.0,0.0,6.0,8020.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,2.0,0.0,9.0,602.0,364.0,6.820075939272225,6.0,80.0,0.0,8.797556,0.9808610787825807,0.019138921217419336,0.03050344004060338,0.39753861735504514,19.637662035374404,19.0,1.6465856114992161,1.6338089838105956,1
0.0,0.0,1.0,9.0,99.0,227.0,1.7651195433094438,6.0,53.0,0.0,33.992032,0.5035999313566294,0.4964000686433706,0.03059580768203713,0.004717005314795107,2.2642466319403,1.0,2.5882868134604666,1.3258474160737626,0
12.0,1.0,2.0,1.0,83.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,5.0,-0.0,3.0,114.0,0.0,1000000.0,17.0,53.0,0.0,1.1e-05,0.7733718620224383,0.22662813797756165,0.01084899003710145,0.03701303092226961,12.509245521117808,10.0,1.7180614863395411,1.5403003854881252,1
19.0,3.0,2.0,9.0,1128.0,2009.0,31.503157403950812,6.0,22.0,0.0,1.904571,0.713494486686314,0.286505513313686,0.009421225066225416,0.004958392271925897,24.715130432319715,18.0,2.427034266142306,1.5904783335384443,1
21.0,1.0,1.0,9.0,86.0,260.0,251046.0251046025,6.0,53.0,0.0,0.000239,0.8465960521938966,0.15340394780610345,0.0026875432854206334,0.003587913553035772,1.0,1.0,3.2391174931386173,1.5685429477590405,0
9.0,2.0,3.0,1.0,72.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,3.0,1.0,9.0,870.0,256.0,131.57894736842104,6.0,80.0,0.0,0.456,0.006383549461356219,0.9936164505386438,0.001929015483474116,0.004607392175800557,75.79588483716644,1.0,23.036713007551562,1.8321292523644879,1
4.0,5.0,2.0,1.0,82.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,9.0,40.0,0.0,60000.0,6.0,80.0,0.0,0.001,0.23269576820846657,0.7673042317915334,0.008969018110875259,0.0018450500547663165,72.11773583150509,17.0,73.54753834300064,1.8287789969613126,1
11.0,0.0,0.0,2.0,807.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,1.0,1.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,3.0,0.0,8.0,14.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,32783.0,0.0,0.001,0.17893379149256602,0.821066208507434,0.00124177136833024,0.010896199871831326,52.30846228452334,9.0,52.243073417838396,1.3209551549122274,1
14.0,2.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,3.0,1.0,10.0,15876.0,0.0,0.0,6.0,0.0,0.0,0.0,0.07,0.67,0.07,0.0,15.0,1.0,254.0,1.0,0
1.0,0.0,1.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,0.05,1.0,0.0,237.0,23.0,255.0,23.0,1
21.0,6.0,2.0,9.0,2541.0,6.0,0.5846310665192642,6.0,80.0,0.0,102.628826,0.957921170014474,0.042078829985526034,0.7225186787863624,0.0009483254479513827,465.6738877439404,446.0,1.5349017093922188,1.3921872672910383,1
12.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,1.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,2.0,0.0,2.0,428.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,3.0,1.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1
17.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,1.0,0.0,1.0,76.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,2.0,1.0,37.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,1.0,9.0,40.0,0.0,60000.0,6.0,80.0,0.0,0.001,0.1712294756209869,0.8287705243790131,0.011241170423767575,0.014357922492427167,75.71682555961408,13.0,40.75818774197677,1.0536836798768021,1
18.0,1.0,1.0,9.0,0.0,6.0,821917.8082191781,6.0,8008.0,0.0,7.3e-05,0.17968222328497332,0.8203177767150267,0.019820916509662955,0.00040007538028535904,49.664565432000536,9.0,81.30117626327134,2.752230394850194,1
22.0,6.0,0.0,1.0,75.0,0.0,0.0,6.0,8020.0,0.0,6169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,4.0,0.0,8.0,4.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19.0,0.0,1.0,10.0,381.0,15211.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,255.0,255.0,0
23.0,6.0,2.0,1.0,94.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,0.0,3.0,1.0,54.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,1.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,6.0,0.0,1.0,71.0,0.0,0.0,6.0,8020.0,0.0,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,1556.0,0.0,0.001,0.9365278785688094,0.06347212143119063,0.014395278798365307,0.004231598994037702,1.4306205703670827,1.0,1.8259406347204783,1.2617804526091065,0
0.0,0.0,0.0,2.0,101.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,2.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,3.0,3.0,1.0,100.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.0,1.0,2.0,9.0,44.0,0.0,60000.0,6.0,443.0,0.0,0.001,0.0604624983827286,0.9395375016172713,0.007961846945183459,0.007109084778839477,79.4286290448071,5.0,79.53967375265184,1.4157187204923676,1
20.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,0.0,2.0,1391.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16.0,1.0,1.0,9.0,318.0,1566.0,2222.222222222222,6.0,995.0,0.0,0.027,0.8845436101061619,0.11545638989383811,3.216003860842988e-05,0.0036440694848217294,1.0,1.0,1.2539330158111042,1.0,0
14.0,3.0,0.0,8.0,33.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,0.0,0.0,2.0,1007.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,5.0,3.0,1.0,83.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
21.0,3.0,0.0,2.0,1087.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,6.0,1.0,10.0,1053.0,401.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,126.0,46.0,0
16.0,5.0,0.0,8.0,55.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,4.0,1.0,1.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,1068.0,0.0,0.001,0.13901368217501284,0.8609863178249871,0.005451661874390696,0.014940977079785185,104.13729070939051,14.0,78.39002515273938,1.3699122138732376,1
10.0,4.0,0.0,8.0,67.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,-0.0,9.0,12.0,0.0,1000000.0,6.0,80.0,0.0,1e-06,0.8225011841311278,0.17749881586887217,0.007296940078206852,0.01814163886362197,1.29220052000214,1.0,3.1991436755065825,1.6097983315719595,0
18.0,4.0,1.0,3.0,3206.0,1464.0,67.02794730262784,6.0,25.0,0.0,0.895149,0.7995676839857464,0.2004323160142536,0.45246816700574766,0.017291071172780496,179.87906490327086,144.0,1.6538247506884167,1.0665704834527552,1
14.0,1.0,1.0,9.0,60.0,0.0,60000.0,6.0,25.0,0.0,0.001,0.8275540344149644,0.17244596558503555,0.021009017782095865,0.0031976019654230783,1.8498747347480498,2.0,3.6574746681230583,1.439212815054162,0
8.0,4.0,1.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,5e-06,0.8929519383607727,0.10704806163922731,0.7417003707027575,0.02239077871131383,266.01659287398815,238.0,1.8413671359555113,1.0,1
12.0,2.0,4.0,1.0,110.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,1.0,9.0,5928.0,8010.0,6000.0,6.0,22.0,0.0,0.01,0.7987803496096824,0.20121965039031764,0.007686047608384119,0.005177604991962998,3.542597521290052,3.0,2.1966350431309274,1.870553114654572,0
14.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,8021.0,0.0,0.001,0.7142453672244661,0.2857546327755339,0.01815171741830638,0.009230955732507809,1.461739623525333,1.0,1.4645968585812732,1.0,0
2.0,6.0,2.0,3.0,1684.0,10168.0,55.87533839501815,6.0,80.0,0.0,1.073819,0.7585293806631896,0.24147061933681035,0.009476220432716053,0.0018476467406963089,1.1971264539845619,1.0,2.366880889261931,1.3994559978112362,0
15.0,0.0,0.0,8.0,38.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,6.0,0.0,2.0,476.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,3.0,1.0,9.0,3302.0,36154.0,1333.3333333333335,6.0,41104.0,0.0,0.045,0.7482084052630754,0.2517915947369246,0.010515756194855104,0.017725101724876634,1.4085595974757483,1.0,1.4904580508376064,1.6486664608129407,0
19.0,0.0,0.0,3.0,200.0,0.0,1000000.0,0.0,0.0,0.0,8e-06,0.5017511402360948,0.4982488597639052,0.0014135810871326365,0.015248414729547204,21.50776363372447,11.0,1.9737783248436787,2.330205431392068,1
18.0,3.0,0.0,8.0,3.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.0,2.0,1.0,3.0,11176.0,13098.0,31.640796799638874,6.0,22.0,0.0,1.896286,0.9742968672213174,0.025703132778682636,0.0022828424306943567,0.01615014079356883,2.259401336570562,2.0,2.2350923350573932,1.7411641259731196,0
14.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,2.0,-0.0,9.0,1817.0,2510.0,124.74012474012474,6.0,21.0,0.0,0.481,0.8345939035297869,0.1654060964702131,0.003240820449862339,0.0037948472322089856,1.0,1.0,1.5604440319694501,1.126780265316281,0
11.0,5.0,3.0,1.0,60.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,4.0,-0.0,10.0,145.0,105.0,0.010649627263045794,17.0,0.0,0.0,5634.0,1.0,0.0,0.0,0.0,1.0,1.0,95.0,1.0,0
14.0,1.0,1.0,9.0,40.0,0.0,60000.0,6.0,62752.0,0.0,0.001,0.16310094461941965,0.8368990553805804,0.001854999025493589,0.018961954577944466,124.90787885583863,20.0,64.20196943851977,1.7098440895283145,1
17.0,4.0,0.0,1.0,101.0,0.0,0.0,6.0,8020.0,0.0,23799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,-0.0,1.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,1.0,1.0,62.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.0,2.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22.0,0.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,3.0,1.0,1.0,59.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,1.0,1.0,9.0,44.0,0.0,60000.0,6.0,21.0,0.0,0.001,0.23911027630219267,0.7608897236978074,0.017046027656245438,0.02072447040450897,104.16749998257929,25.0,54.2995957536315,1.0707524527814738,1
19.0,5.0,3.0,8.0,39.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9.0,4.0,0.0,8.0,17.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,2.0,1.0,9.0,18994.0,1087890.0,6.451612903225806,6.0,80.0,0.0,9.3,0.9636942092480141,0.03630579075198592,0.0330371619623999,0.011293091721294042,1.8458120793601547,2.0,1.8040278332905242,1.4196468912499838,0
19.0,3.0,1.0,9.0,5928.0,8010.0,4615.384615384615,6.0,22.0,0.0,0.013,0.899825813608601,0.10017418639139897,0.012199886584243631,0.01321822492512665,1.4894004507507577,1.0,1.238344444752831,2.0967372745682913,0
13.0,0.0,2.0,1.0,87.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23.0,4.0,0.0,5.0,10.0,0.0,0.0,17.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
